date,price,log_returns,volatility
2023-05-11,26979.3,-0.023390587084467517,0.02064110311531529
2023-05-12,26800.0,-0.006668017781666231,0.01742058778023471
2023-05-13,26786.3,-5.113247340642324E-4,0.015351126547259482
2023-05-14,26923.0,0.005090377092237046,0.014612830514899037
2023-05-15,27167.6,0.009044146941796309,0.015384004617600863
2023-05-16,27036.0,-0.0048557755786725245,0.012136170216290845
2023-05-17,27402.3,0.013457640238856773,0.012810422536703019
2023-05-18,26817.9,-0.021557376465305852,0.013457561493607393
2023-05-19,26887.4,0.0025882003749016043,0.01140702259840729
2023-05-20,27111.4,0.008296528251355169,0.01188113353604206
2023-05-21,26750.6,-0.013397400640904557,0.012375176018900064
2023-05-22,26854.8,0.0038876729299613315,0.010440451101353172
2023-05-23,27221.5,0.013562526317347586,0.010996891835989099
2023-05-24,26327.7,-0.03338548538105437,0.015227190552036932
2023-05-25,26476.5,0.00563593024304085,0.01525192108250182
2023-05-26,26706.3,0.00864194552306118,0.015224519529927186
2023-05-27,26873.7,0.006248620555468801,0.015351524744317672
2023-05-28,28090.0,0.04426552793131608,0.02020511115909603
2023-05-29,27741.3,-0.012491363592858089,0.01930142291230169
2023-05-30,27699.2,-0.0015187456134875272,0.01935149118571417
2023-05-31,27216.2,-0.01759114766484188,0.02016061090206773
2023-06-01,26814.8,-0.014858410349917946,0.020264785064269236
2023-06-02,27253.2,0.016216971512364106,0.02082137981288732
2023-06-03,27071.9,-0.006674655843848246,0.020525256995805322
2023-06-04,27122.9,0.001882099945189354,0.017389874558274433
2023-06-05,25721.0,-0.05307061064631706,0.024110392624349723
2023-06-06,27240.1,0.05738237348409125,0.030119341664158146
2023-06-07,26352.3,-0.03313459464088797,0.03182972321128251
2023-06-08,26506.7,0.005841973519051706,0.02816897852057252
2023-06-09,26484.1,-8.529783045458334E-4,0.028089249277827803
2023-06-10,25851.0,-0.024195267994404624,0.02869703889029982
2023-06-11,25929.0,0.0030127485128714523,0.028556828032876444
2023-06-12,25904.8,-9.337537189372517E-4,0.02835500194042728
2023-06-13,25932.9,0.0010841531453891775,0.027681100871116308
2023-06-14,25123.9,-0.03169284853877027,0.02887825028655632
2023-06-15,25577.1,0.017877835577388423,0.029748161627041577
2023-06-16,26323.0,0.028745661820926124,0.02669033092316092
2023-06-17,26511.8,0.007146835177374095,0.019656985511579707
2023-06-18,26334.7,-0.0067024557155845755,0.0169638364547802
2023-06-19,26840.0,0.019005850917084618,0.01786240971009005
2023-06-20,28308.9,0.05328293073734976,0.023747796415555227
2023-06-21,29992.0,0.05775443659278018,0.026050740103656374
2023-06-22,29900.0,-0.0030721990369701403,0.026358660691434492
2023-06-23,30687.7,0.026003442448470103,0.026190134437986668
2023-06-24,30542.4,-0.00474604068061031,0.026565196141150355
2023-06-25,30447.3,-0.003118561890745826,0.022667566751589215
2023-06-26,30264.2,-0.006031824453099478,0.023745354723427543
2023-06-27,30695.8,0.014160341595863593,0.02332275244667329
2023-06-28,30088.1,-0.01999609266985349,0.02545532244951447
2023-06-29,30450.6,0.011975953648608447,0.024732124161390576
2023-06-30,30475.0,8.009769720613943E-4,0.024913327817664723
2023-07-01,30591.7,0.0038220549682160443,0.020741492629275382
2023-07-02,30622.7,0.0010128336682239877,0.012144696545012285
2023-07-03,31144.9,0.016908943908930617,0.012804338439332895
2023-07-04,30781.9,-0.011723653012029841,0.011185676735932161
2023-07-05,30502.8,-0.009108372222284668,0.011455706626329507
2023-07-06,29901.7,-0.019903147710711392,0.012919642231383243
2023-07-07,30339.1,0.014521974702574979,0.01368519063366973
2023-07-08,30294.3,-0.001477733663375887,0.012881417471528763
2023-07-09,30175.1,-0.00394249502711827,0.01135786051078726
2023-07-10,30409.9,0.0077511323121294065,0.010987546581052545
2023-07-11,30623.9,0.0070125365605739455,0.011197315913785637
2023-07-12,30395.3,-0.007492758656071772,0.011374184204332507
2023-07-13,31486.0,0.03525501139604486,0.015713422284803796
2023-07-14,30329.7,-0.037415572137700484,0.01894582370287769
2023-07-15,30284.4,-0.0014947020060960996,0.018692373761512768
